product_id,summary,review,rating
2660,Terrible Price !!!,This is a terrible price $ 8.69 I can get this at my  little home town store for $ 7.49 which is still too high when you can get this at Walmart for $ 5.49....,3.0
2565,Poison Warning: BHT included,"Beware, the chemical poison BHT included in small dosages as a way of preserving this item.enough bht buildup can damage your body and or worse.  Most countries make it illegal for companies to sell foods containing bht.  the USA is one of the few that put the businesses before it's citizens and allow for such misconduct.hopefully you will read this and think seriously about yours families health and start paying attention to what is foods",1.0
4614,Kombucha tea,"Green tea.  Kombuch is supposedly good for you but this product tastes worse than dirty socks water.  I was not impressed, but at least I tried.  Then I got a recipe and got the stuff and mde it from scratch, and it was a little sweet but drinkable.",2.0
9323,Not These:,"Gluten free for sure, And like most gluten free items you dont quite know what to expect for the taste, knowing it wont taste like the regular ""flour"" version. All I can say is that I have a sturdy stomach, and enjoy almost any flavor. But these, well these I dont know what to say. They were bland but had a distinct taste, while not bad I would call it odd. These were not for me, and as many other reviewers have stated, not these. I cancelled my subscription to these and went and grabbed a glass of water.",2.0
7537,Chewy not crumbly,I'm a fan of the Pamela's Products line of cookies but this one tastes strange.  It must be the agave sugar.  When I think of biting into a shortbread cookie I expect something buttery and crumbly.  This one is soft and chewy.  I couldn't get over that concept.  Normally a box of Pamela's cookies lasts 1-3 days; the first box lasted about 2 weeks and then it was eaten only after every other &#34;good&#34; kind of Pamela's cookies was out of the house and this was our last resort.  I had to encourage my husband to eat these just to finish them up and he refused them more times than taking one.  I won't be buying these again.,2.0
8874,Dangerously good!,"These honey roasted cashews are fantastic ...  and addictive. You honestly need to parse out a small amount or you'll eat half a can before you know it. Served these to some guests. They, too, couldn't believe how good they are. They are worth every penny.",5.0
4546,Bedtime Tea,Did not do a thing to relax and just needed to get up in the night.  It was not a great taste either.,1.0
9321,Great product,"Read the reviews here with a grain of salt.  A couple of people thought these were ""awful"", but I don't.  I purchase all three flavors and eat whatever I'm in the mood for, and I enjoy all of them (chocolate, pb, berry).  Bottom line, try a box purchased locally, and if you like them, buy them by the case at amazon for their cheaper price.  My only complaint is that Amazon grocery doesn't consistently carry the chocolate flavor.  If Amazon grocery is to thrive, customers need to know they can find the products they want to buy on a consistent basis.",5.0
2423,With apologies to Emily,"Because I could not stop for milk,It kindly came to me.I ordered it through Amazon,Whole milk; sweet Tuscany.The driver, though, he knew no haste,No Expediter, he!The wait: Four days, and weekend, too.It seemed eternity.My milk, it passed through NYCWhere traffic snarled in rings,Slow past the fields of grazing cowsWho nodded knowingly.Its expiration date passed, too;And though the truck was chill,Vile germs digested lactose sweetAnd had their gruesome fill.It paused before my house at last,(By USPS Ground)My gallon jug; 128 ounceThough oddly swollen `round.My joy is dashed! My hope denied!Alas, milk lacks the powerTo strive towards immortality:My Tuscan milk's gone sour.-S",1.0
9163,"Tastes good, and organic but refined sugar and flour.","Yes they are organic and no preservatives or high fructose crapola, but this product uses white flour.  That means no hull on the wheat and no fiber... as was intended by nature.  Also it has a lot of sugar and thus high calories.They taste very good, like a dessert.  It is easy to eat two at a time but with so much white flour and sugar they can add weight to you and raise blood sugar levels.I recommend only eating on occasion and as a small treat or dessert in order to curb a sweet tooth.  It is not a good choice for a breakfast item.",3.0
4309,Not good for those who actually like the taste of ginger...,"Recently, I've been searching for a good ginger tea.  Preferably, something that captures the awesome spiciness and flavor of ginger.  Well, I picked up this tea in a store because it clearly listed ginger as one of the top ingredients and you can even smell the spiciness in the tea bag.  However, once you brew it (and I let it steep a long time) you can't even taste any of the ginger.  What happened to all the spiciness?  I don't know, but it doesn't make a good ginger tea.  Furthermore, it doesn't even taste good otherwise, as it is really bland in flavor.I suppose that there are still some health benefits to drinking this tea, and it would be really good for someone who wants the benefits of ginger but cannot stand its taste.  Personally, though, I was really let down by this tea, hence the 2-star rating.I discovered that you can make tea by directly boiling some slices of fresh ginger root.  This produces a much more satisfying ginger taste and spiciness, and is a whole lot cheaper.  So, if you are searching for spicy ginger tea, just use a fresh root and skip expensive dried teas all together.",2.0
4782,Money saving package,I use so much of this stuff I got tired of buying the small jars at the supermarket.  This package saves money.  Spices get old if you do no use them in a year but I use this much and more in a year so saving a lot of cash,5.0
5461,Mixing this with rice cereal,"My girl does not really take to this soy formula, but when I mix this with some rice cereal, she takes it readily.Good formula with iron to keep the young ones healthy.",3.0
5504,SO BUMMED,"I was so disappointed in these. I LOVED the flavor of candy cigarettes as a boy. I hadn't had them in years so I decided to spring for a case of them. Wouldn't ya know it... they not only changed the flavor noticeably, but even the texture has changed. They used to melt in your mouth and have a &#34;cool&#34; taste to them. Not any more. They are lumpy hard things. They don't even paint the tip red anymore, not that it matters, but still!Boo-hiss!!!",1.0
329,Yummy Maple Syrup,"This really is the best sugar-free maple syrup I've found. The ones with sucralose have a weird chemical taste, besides being unhealthy. Maltitol, a sugar alcohol, is the sweetener used in this product. My boys and husband love the maple flavor of this syrup!",5.0
153,never bought this,"never bought this so i cannot give a review at this timeso please stop asking me to review this item i ckeck mypantry and this is not in it,thank",3.0
4829,This is going back,"In reading the reviews it seems some people have received okay tins and some of us have received smelly, moldy, stale, horrible tasting tea.  I usually read all the negative reviews and I did this time but ordered it any way hoping I'd be one of the lucky ones. Besides I don't know a whole lot about how Chinese teas are supposed to smell or taste.  I smelled every can and some were okay but most had a strange smell that I would call musty.  I figured the proof was in the tasting.  I made a cup of oolong tea, the one Chinese tea with which I am a little familiar and had to throw it out.  It tasted worse than it smelled.  The tins are cute and I almost kept the tea so I could have the tins, but common sense says there is no use keeping something when it smells so strange.",1.0
4789,Didn't make a difference....really!,"Too pricey will not go here again.  I am health conscious, but now a  daysbudget conscious takes precedent.  Thanks, but no thanks.",1.0
4329,Wow.,"I got a box for just over a buck on sale to try. I don't have problems going but there are days where I barely do and it's hard so I decided to try this on one of those days. I drank before bed just like the box said, let it sit in boiling water for 15 minutes. Not even an hour after drinking the cramps started. I spent the next hour, maybe longer on the toilet. It was not fun and I was exhausted, I just wanted to sleep. Finally after going more than I ever have in my whole life. I was able to go to bed. Thankfully I did not wake up due to cramping. The next day I felt okay, then I was out shopping and lo and behold the cramps started again. I ended up going back home just to be safe. I went, and went and went throughout the afternoon, wondering when I would ever stop. I didn't stop going until in the evening.So, the reason for the two stars is the cramps. They were bad. Maybe not as bad as some I have had  before. The instructions are not exactly honest, especially how I drank the tea and not even an hour later was going. So clearly it is different for everyone, I will only drink this again if I am so constipated I haven't gone in days, that probably won't happen, but it's there, just in case. The product clearly works but the cramps just aren't worth it too me. Next time I will probably try brewing for only 5 minutes to see if this lessens the side effects. The fact that it cleans you out, is 5 stars.",2.0
5989,30 second gum,"It was okay for about 30 seconds then most of the flavor had gone and the gum was hard to chew. It also started to get an off taste. I was hoping it was going to be good, I have tried the mints and there pretty good, different but good. I would agree with another reviewer that it's like chewing on a piece of rubber.",2.0
8516,Extra Money Same Taste,"Pros:Three times as much fiber as original Mac'n'cheese (3g v 1g / serving)Cons:Costs more than twice as much per serving as original.Bottom Line:Just buy the normal mac and cheese and get your fiber elsewhere.  Nutrition content per serving is nearly identical (as boxed), and as prepared they tell you to use half as much margarine in the vegi mac and cheese vs the normal, so don't compare the ""as prepared"" nutrition content as you can easily cut the butter down with the normal and still retain great taste.  The normal box is 3 servings with 4T butter, this box is 2 servings with 2T butter, so cut the normal down to 3T and you should be fairly similar.Taste wise I notice very little difference between the two, this veggie mac might have a slight vegi aftertaste, but nothing too offensive.  If the price per serving were closer together I would recommend this mac and cheese.  The difference in taste is nothing as strong as whole wheat vs white flour breads.The bottom line is this doesn't really have any significant quantity of vegetables in it, the first ingredient is enriched cauliflower pasta product, but what this means is that it is enriched wheat flour with some dried cauliflower mixed in.",3.0
3533,Not so good.,"I got these for my daughter who prefers chewy to crunchy.  I generally love Kashi stuff, but these were a disappointment.  Even my daughter said yuck.",2.0
537,SOOTHING,Great taste and Anti Bloat!This was recommended for relaxing and it does that too.A nice change from other Teas.,5.0
1406,"New delivery has stale, nasty taste?",My wife and I have been drinking Senseo pods for years.  We have always used the medium roast.  On our last shipment we noticed the coffee tastes stale and old.  Very nasty.  The old pods have the sense logo on the pods themselves and these new pods do not so I don't know what that means but that seems to be the way to identify the bad tasting pods.  These are so bad we can't even drink them.  I'm going to try one more order and if that tastes the same we may actually quit sense and move to Keurig.  VERY disappointed in the new medium roast and I would not recommend as it tastes like coffee that is a week old.,1.0
8634,Would not buy this,"There is really no added nutritional benefit to this product and to call it ""veggie pasta"" is seriously stretching the limits of credibility.  I get it: kids love Kraft mac & cheese.  Here's I used to ""sneak"" veggies in to mac & cheese: at the last minute, I poured a handful of green peas in to the macaroni.  Was it hidden? Of course not, but my kids grew up thinking that was how Kraft mac & cheese was.  It was only the occasional visiting neighbor kid who ever protested.",2.0
3886,great soup,"i so enjoy this soup and glad it can be purchased in a large amt. progresso soup has really uped their game with such a variety of great soups, one better than the next. i love chicken rice soup and its very hard these days to find a good one. wish i had some left today, with the hurricane due to arrive tomorrow. nothing like a good soup on a rainy day!!",5.0
4000,A disappointment,"I've liked Chex mix since the day you had to make it yourself. Chex Mix Sour Cream & Onion Snack is surprisingly bland. It does not much flavor, onion, sour creme, or anything else recognizable. I try to may spice up the remaining bags by shaking some onion powder into them. The Traditional, Bold, Barbecue, and Cheddar varieties all have more pronounced and identifiable flavors.",3.0
6635,MOROCCAN MINT - some other reviews are for different flavors,"I spent a long time looking for spearming teas on Amazon. This package had just what I wanted, ""Exotic blend of green tea and mints, with a hint of lemon"". The ""Ingredients: A blend of spearmint, green tea, lemongrass and peppermint."" These are all favorites and I could hardly wait for my first taste. I was really disappointed. The tea tastes very weak. I increased the amount of tea recommended by doubling then tripling the amount in ratio to the water suggested. I tried varying my water temperature and amount of time boiling. I am still disappointed. Although tripling the amount made for a stronger taste, I still don't notice the lemongrass and vaguely taste the peppermint. I started adding a tea bag of ""Traditional Medicinal Spearmint"" to my batch and that improved the flavor dramatically.Tea has always been in my ""blood"". Growing up, I seldom drank soda or Kool Aid. I rarely drink coffee or alcohol; tea is my beverage of choice.I will try another flavor from the Stash family but this was a big disappointment.",3.0
4955,OK for a broth,"You won't find any chunks of beef in this, but it is a good broth.  This can be microwaved in container.",3.0
6757,Somewhat Greasy,"I guess if you like Slim Jim's these are great. I used to like them, but they left a coating of grease in my mouth. In fact, I could squeeze ribbons of white fat out of them. If you enjoy this flavor, then they are for you. If not, I'd pass.",3.0
6084,Arrrgh!,"(I wonder if anyone else has seen the""Saturday Night Live"" sketch about a convention of pirates whose discourse is limited to the""arrrgh"" sound.)  This product tastes like alfalfa/barley juice, except the popcorn texture makes it difficult to make the taste go away simply by holding your nose.  As for all the health benefits, the veggies indeed impart ""flavor"" to this mish-mash, a bag of which equals 8 grams of protein plus nearly 600 calories, but what do the veggies contribute and what percentage of the product do they represent?  Unless I notice some dramatic health benefits, I'm going to have trouble disposing of 12 bags (Lesson: Even though Amazon limits you to large quantities, don't order 12 bags if you haven't first tried one).  The only way I can consume this stuff is to wash down every bite with a mouthful of cold Coke.  Or, picking up on the company's pirate theme, Coke laced with a lot of rum.  Unassisted by such complementary beverages, I'm afraid this booty elicits no pirate's celebratory ""Arrrgh!"" from me.  Just plain ""Yuck!"" is more like it.",2.0
4864,"Great product, great retailer","Since reading the other reviews, I decided to try this extra virgin olive oil.  It is subtle and delicious; I keep it in conjunction with another that has a more pronounced olive flavor.  But I can't say enough good things about this seller.  The packaging is done so well, I don't think anything could destroy the contents.  And this is the fastest shipping ever.  I will be visiting Super Olive just to see what else they carry because I'd like to do more business with them.",5.0
7783,Edible.,"I think I've had this flavor; they're all so bland it's hard to distinguish them. Not to worry, though--the portion is so small it'll all be over soon! I've tried several flavors and they're all forgettable. I give up. The people who love them must not get out much.....",2.0
3824,Made us sick and.....,"This product and company are AWFUL!!!  I researched to make sure this product was GF and safe for our family with Celiac to ingest as a dietary supplement to help with leaky gut.  I could only order a 6-pack directly from the company, but figured that was fine as this product gets such rave reviews.  2 days into using 1 tsp a day per person in a hot lemonade drink---we were SICK with glutening symptoms.  Bad symptoms.  Within 2 days of not ingesting this product, we got better.  Not to mention the taste and smell of the gelatin itself is absolutely DISGUSTING---It literally tastes like eating smelly, boiled shoes.  I called the company to report our problems, and the woman on the phone was extremely rude and belligerent---insisting that there was NO way the gelatin made us sick and perhaps my kitchen was just dirty.  really?!  She would NOT refund my money unless I paid a 15% restocking fee---even though the product made us sick!!!  The gelatin is made from boiled cow hides from Argentina and made in Argentina also.  This product is horrible, this company is horrible and I wouldn't even let my worst enemy eat this toxic garbage!  I was SO angry after my phone conversation with this company--I can't even get myself to send the 6 cans back because I don't trust them.  Perhaps I can sell them online myself?",1.0
99,Be aware of this produce,"The coffee does have a production date and best/use by date. Maybe I am the only one, but my purchase came back as quite close to the use by date, so just be careful. The coffee is good.",3.0
584,Good value,"I usually dont compare down to this degree for something like this, but since I had it both available, I did a direct side-by-side taste test (subjective) at home with another brand offered by Amazon,Traditional Medicinals Organic Roasted Dandelion Root, 16-Count Boxes (Pack of 6). As for the Alvita brand, my senses tell me...Smell: Good! Same nutty aroma that resembles roasted tahini, or peanut brittle.Color: Medium brown, with some reddish tone. Not as dark as Traditional Medicinals.Taste: Good, but not the best I've tasted. Initial flavor like some kind of nutty coffee drink is all there and good, just not as rich. There is also a very slight tang aftertaste.Differences aside, this is a great healthy tea that supposedly promotes healthy liver function. I started drinking this last time I got a caution that my liver enzymes were boderline high. I have yet to confirm that it helped, but the psychological benefits are helping a bit ;). It tastes good, and somewhat resembles hot coffee in the morning, only more healthier.On a comparitive note, the tea bags themselves are cheap. They do not have draw strings like most tea bags have, they are not individually sealed or wrapped, and they come grouped together in a non-resealing package. If this doesn't effect you that much, then I would recommend this buy because you get more tea bags for your money. Otherwise, I think you will get a better experience with Traditional Medicinals. As a final tip, with either brand, the more you steep the more flavor comes out.",4.0
6614,"Still a cinnamon tea, but not as overpowering as in Stash's Organic Chai Black & Green Tea","This is a very pleasant green tea. The cinnamon is fairly dominant but counterbalanced quite well by the green tea flavor, even though Stash did use cinnamon oil.I was a little scared about the cinnamon after my unpleasant experience with Stash's Organic Chai Black & Green Tea, which was ruined by too much cinnamon oil.After I use up these six boxes I do not know if I will purchase anymore Stash tea.Stash needs to hold off on using the spice oils (especially the cinnamon), even though it isn't so offensive in this particular tea, they could still tone it down a bit more.",3.0
8558,Not a healthy alternative,"Any additional health value gained from the vegetables added to this product is countered by a high sodium (550 mg) and high calorie cound (370 calories).  It's prepackaged food so you don't exactly expect it to be healthy, but if you are going to market your product as healthy then you should be taken to task for it when it is not.  Insofar as other health benefits, it includes 15% USDA recommended amount of Vitamin A and C, but your kids are probably already getting that and then some from their morning breakfast cereal.It tasted fine and was easy to prepare, which is what you expect from pre-packaged food.  It is what it is, a quick side dish for when you are in a hurry.  But a healthy way to sneak veggies into the family's meals?  Not so much.",3.0
9885,Yummy,I like Peppermint tea for helping out relieving my headaches and upset stomachs. It seems to work well for me on both. It is very relaxing as well and it taste great.,5.0
6957,Pretty good for a protein bar,"For the haters...seriously?  Protein bars never taste like real brownies or candy bars, so I feel like the complainers are newbies to the protein-scene.  If you find a decent one like this, with this much protein, you go with it.I eat one of these every night I work (night-shift cardiac nurse).  Makes me feel full without making me tired from excess carbs. Zero sugar in these; good job.Incidentally, I have had several types of the Think Thin bars, and I think this one tastes the best.  Not bad for a protein bar, and even better with a big cup of coffee.  Wish the chocolate flavor was a little stronger, but not a deal breaker.  I just bought another box.",4.0
4068,Bad After Taste,This particular food item left a lot to be desired. The powdered cheese left a very bad after taste. I will not be purchasing this item again. The only positive plug I shall give is that the serving size is generous.,1.0
6273,I'm not that picky but...,"I am ALL for less chemicals and buying organic.  That being said, I don't think one should have to sacrifice taste for the sake of health.  I've tried other organic mac and cheese products and I would have to recommend that you buy one box at the store before spending on 12.  I wish I did because it has been a year now and I'm struggling to finish the pack ( I hate to waste food).  My kids don't even want it so I will not buy again.  I gave it  3 stars because it IS organic and it is edible but not ""great"".",3.0
5986,Great non-sugared gum!,"I love cinnamon . . . so I've tried the 'mints' and still have more to consume!  When I run out, I'll order more of the gum!",5.0
5590,Taste OK,"This is carbonated water with some sugar, and caffeine.  It does not have a bad taste, and is enjoyable.  Kind of reminds me of Red Bull but not so medicine like.  I like that it is organic.  It only contains 100mg of caffeine, which for me does nothing since I drink so much coffee (95mg caffeine in 8oz coffee).  However, when I do not have time to drink coffee, I just grab one of these out of the fridge.You should chill it before drinking.  It taste good chilled, but disgusting warm.  Like drinking warm soda, ugh!If you are sensitive to caffeine, this might work better for you.  For those who drink stuff like this all the time, you will not get much of a kick.I didn't mind it, but due to costs, probably won't be getting it in the future.  However, it is organic so the premium is justified.",3.0
313,Sugar Free Mapale Flavor Syrup,"Joseph's Sugar Free Maple Flavor Syrup is pretty good stuff for putting on Italian cakes or rolls. Sometimes I eat this at night and develop the worst form of gas anywhere. I can't help myself and have to let it ""out"" constantly, I don't know if something is in here that makes me act up. I was ejected from a concert hall after my stomach couldn't help itself. Just a warning to diabetics or regular sugar eaters, don't try to swallow the whole bottle in one sitting.",3.0
6037,"Stale and just not good,,","I am a vegetarian, health food buyer for many years. This product is not fresh. Definitely stale. I purchased for my classroom and have given them the same product before with no problem. When purchasing from the product this time the taste is not fresh at all! Extremely upset about the quality of this product when purchased this time. I do not have money to waste and I know many others reading this do not have money to waste. Do not buy it,,",1.0
8076,Too weak for my taste,"These are not strong enough for my taste.I have found a good decaf (Green Mountain Extra Bold Decaf), but all of the half-cafs are medium, and too weak for me.",3.0
9440,Buyer Be Wary&#8230; Look Before You Eat!,"I planned to give this product 5 stars because the Kamut (heirloom) wheat is so delicious. There was something in the 2nd bag of this cereal, however. It looked like an organically (randomly) shaped, 1&#34; x 2&#34; piece of milk chocolate... Obviously, I don't know what it was but I know it didn't belong in the cereal bag. There was no smell and the bag didn't appear dirty but I'm a real stickler for Quality Control. I threw away the entire case.Clean up your act Nature's Path. It may take a decade for me to try another one of your products. What a waste for (what I'm assuming is) an otherwise thoughtful and reputable company.",3.0
8081,Odd odor and taste,I usually love this coffee but for some reason the last box I purchased I had to return due to a strange chemical taste and odd odor that is not normally in this coffee.  I was very sad because I love this coffee,1.0
7118,DISAPPOINTINGLY BLAH,"Special K Bars, Vanilla Crisp, 6 - .8 oz Bars , (Pack of 12)I ordered this item as an addition to my low calorie diet foods.  I was extremely dissapointed in the fact that they have absolutely no taste and were very small. I have eaten other low cal bars made by Special K which were good, but the recipe for these should be discarded.  I do not recommend this item to anyone who is looking for a low cal bar which also tastes good. Kellogs you missed the boat with this one.",2.0
7181,It really is Tender,"I was just over raving at how much I despise Orville's ""Natural"" popcorn --Orville Redenbacher's Gourmet Microwavable Popcorn, Natural Simply Salted-- so I thought I should come over and say something nice about his kernels so people didn't think I was anti-Redenbacher.Unlike the ""Natural"", I really like the ""Tender White"".  It's nicely salted with a light fluffy texture.  The first time we popped it, I was surprised to find out that it really was more tender than Orville's regular popcorn.The downside is that you trade off fiber for tenderness.  The ""Tender White"" you see has half the fiber of ""Ultimate Butter"" for example.  And what's more surprising, it has more fat. ""Tender White"" has 13grams versus 11 grams for ""Ultimate Butter"".  (You would think it would be vice-versa.)THE SKINNY:::Excellent, tasty popcorn.  I buy it sometimes, but not all the time because my thighs tell me I don't need more than the 2 grams of fat I can get inOrville Redenbacher's Gourmet Microwavable Popcorn, Smart Pop, 94% Fat FreePam T~mom/blogger/popcorn muncher",4.0
2165,Tiny!,The gum tastes OK.  But $1 for a single piece of gum is not reasonable.,1.0
7170,"Pretty good, even though it has SUCRALOSE!","I bought this, took it home, and read the ingredients and saw SUCRALOSE, EWWWWWWWW! If I had read it at the store I wouldn't have bought it. Either way I popped some anyways. It's surprisingly good, it's not great though. It has more negatives than positives. The positives are that it has a sweet taste for sure, nothing chemical or weird though. That's about it for the positives. The negatives are that you need to eat a handful or the popcorn is bland, if you eat it in small handfuls THEN it tastes sugary and sweet. The popcorn is also cold, coming right out of the microwave, I think this is due to it not really having any coating like butter so it gets cold fast......I like warm popcorn. It's also really light and dry.......I like buttery popcorn. All in all this popcorn is good tasting and I am really picky about this stuff and artificial sweeteners, it doesn't taste fake or chemical to me. Have you ever had a popcorn ball? It tastes like a less sweet version. I happen to love popcorn balls, some people don't.UPDATE: I only ate 1 bag of this stuff. It's gross. I don't like it.",1.0
2242,Perk up plain ramen noodles into a spicy treat,"I always keep this on hand to perk up everything from plain ramen noodles to tacos.  It has just the right amount of heat.  And unlike so many hot sauces that are all heat, you can actually taste the flavor of the peppers and other ingredients in it.",5.0
9093,"Tastes like cardboard, has too much sugar","Not only does this product have too much sugar to really be healthy, but it also tastes like cardboard. Nobody would eat these, and I had to throw them away. I tried to eat these twice myself just so they wouldn't go to waste, but each time, I took one bite and had to throw it away. It's really pretty inedible.",1.0
6454,pretty ok...,"this isn't too, too bad but it's not great either. i have to cook the noodles longer than the directions say and i have to add water. i almost always have an overflow problem thereafter.  the taste is not bad, although with just water, it's pretty, well, watery.  still, it is relatively ""instant"" and ""easy.""",3.0
7631,Love this soup!,Just the right amount of spice (spicy!) the texture of the noodles was great and it was delicious.  I wish they were cheaper but our entire family loves these.  My only problem is the amount of carbs and salt but at least the fat was a huge amount lower than packaged noodle soups.  (3g a bowl vs about 12g+ for many other brands).  I'll buy these again.  Great food storage item when you can get a deal on them. :),5.0
5061,Who Shook the box?,"Someone must have shaken the boxes violently while packing or shipping.  1/2 or more of the crackers are broken, which works out great if you like crumbled crackers in your soup or chili.  For those of us who don't, it is irritating to find only 1/2 the box usable.",1.0
4165,very disappointing.,I LOVE rice dishes including many of this brands (Knorr) offerings.I love the taco rice and the teriyaki rice dishes are my favorites.I like Brocolli cheese soup and I thought &#34;THIS IS GOING TO BE GREAT!&#34;BOY WAS I WRONG. this was extremely bland. Not much flavor at all. This lookedAnd tasted like plain rice and vermicelli with tiny little bits of broccoli in it.There was no taste of cheese nor the color of cheddar of cheese about it.If you like broccoli cheddar keep looking because THIS ISN'T IT!,2.0
8194,Great Coffee,"Being from the northwest, one would think I would prefer a dark over roasted coffee leaves an after taste coffee; but no. I like a mild yet flavorable coffee and this Nantucket blend was perfect. No lingering after taste. Almost a light roast.To me, light roast does not insinuate a weak coffee, but a flavorable one. A light/med roast can be rich in flavor, it just doesn't bite back",5.0
6849,"As tempting as this looks, skip it","The licorice tea was not for me, and the fruit flavored ones tasted too bland.I do love their Apple Cider tea, especially in the colder months.",2.0
860,these are not toasted coconut,"this is a bag of coconut chips.  Seems obvious.  But unless you toast coocnut, its really just for a topping.  This is a 1lb. bag of coconut topping.  That being said, the quality of the chips were ok.",2.0
8560,Pleasantly Surprised!,"My son absolutely loves Kraft's Macaroni and Cheese but, like a lot of moms, I have mixed feelings about feeding it to him. For one thing, that day-glo orange color scares me... and yet that's one of the things he loves best about it. I've tried other mac & cheese products -- and making it from scratch -- but if it's not that vivid orange, he's just not as happy! Two of my other reservations involve the sodium level, and the stuff's ultimate nutritional void.So, enter Kraft Macaroni and Cheese Vegi Original. Using cauliflower in both the pasta and the sauce, Kraft has managed to accomplish the very same thing I'd been doing (sneaking in veggies), so I do feel better about this version. The bright orange color is there, so my son was happy, too. I hadn't told him I was trying anything new, but judging by the way he wolfed down his meal this tastes the exact same. Of course, that still leaves my sodium concern, and with 28% of the daily allowance in a prepared single serving, there's still quite a bit of salt in here.That said, my husband -- who does NOT like mac & cheese OR cauliflower -- also polished off his plate. In 14 years of marriage, I've never seen him do that. So whatever Kraft's up to, it's good and I'm glad not to have to make two separate dinners anymore!To sum up:PROS:1. A good dose of cauliflower in both the pasta and sauce.2. Same easy to follow instructions as the regular stuff.3. No noticeable change in taste or texture, despite the cauliflower addition.4. One less vegetable serving I have to sneak into a meal.5. Same neon orange color as your kids are used to.CONS:1. Still using 'enriched' flour rather than whole grain.2. Still pretty high in sodium (28% daily allowance per serving).3. Still that same neon orange color your kids are used to.",4.0
995,excellent quality and flavor,I've made my own extract several times but i'm out of stevia at the moment. This is an excellent quality extract. There's almost no flavor other than the desired sweet. Comes with a nice dropper. Can't beat it for the value.,5.0
9332,Taste great,I am trying to follow an organic and gluten free diet. I also like to buy from reputable companies. So it is hard to find products that meet my criteria. But I found these bars that meet it and also taste great. And on top of all I like the fact that the company donates a percentage of their profits.,5.0
4249,Lacking,"I realize these are instant potatoes, but in my humble opinion they pale in comparison to other instants like Idahoan. They're extremely bland (I even tried adding butter & milk) and the texture is pasty. About the only positives are that they're cheap & quick!",2.0
2430,No gift wrapping,There are few gifts I like to recieve more than milk. Whole milk too. That's the kind of milk that says that it's real. It's right. It's whole. I want that milk to sit there for years because that's what you do with milk. There's nothing better than milk - well except maybe radishes.,5.0
6723,Like Slim Jim flavored paper,"Had a craving out of the blue.  Felt & tasted like I was chewing Slim Jim flavored paper.  Even after I peeled the casing, it chewed down to what seemed like a wad of paper.  I don't remember this happening in the long ago past.",1.0
6077,"I am more of a cheese lover, but this snack is healthier!","If I jazz this up with my own seasonings and whatnot, it greatly improves this very healthy-tasting snack.  There are lots of good vegetable ingredients, so once one acquires a taste, it is a much better option than the cheese popcorn I tend to overindulge in.",4.0
8471,Just o.k. with a bit of a bland taste - and actually not so bueno on the health!,"While my family is not major fans of mac and cheese I always keep a couple boxes of the stuff around for food emergencies and/or teen groups. In general we prefer the Kraft brand to other brands or generic but honestly I sometimes mix in a box of generic or two. Times are tough.We found this one to be very bland. For the amount of sodium, fat, and calories I expected far better. The veggie parts are not significant enough once you hit those fat and calorie levels to justify it. We didn't hate the taste - but I wouldn't go out of my way to buy it either. Its probably a bit healthier than regular M&C; but that's not really saying much. Overall - I'd buy it on sale but would not go out of my way otherwise - and if the sale included the regular M&C; I'd buy that instead. It's not quite at the ""take a pass people"" level but it's not far off either.",3.0
4264,TOO MUCH SEASONING,"I am sorry I bought a dozen. The product tastes good the first time but then it becomes boring the second time. And by the third preparation the smell all over the house becomes objectional. I was hoping we would eat a box a week, but the onion taste and smell is so strong it stinks up our whole house for the day when we prepare the item.I bought on a subscription order basis but cancelled because of the overly strong seasoning.I also bought the Skillet Fries and am really sorry I did. They have the same seasoning and just as strong. I fixed half a box and after re-hydrating tried to rinse off a lot of the season but it didn't work.It will take a year or more for us to get rid of these. Probably give some to the postal workers homeless food collection at Thanksgiving.I wrote the company regarding reducing the seasoning but have had no response as yet.",2.0
2823,good substitute for some cream soups,"make oatmeal with water, add a package of frozen spinach, add skim milk near the end of the cooking processmake oatmeal with ground beef, a spoonful of mushroom base, a dash of teff and slices of crushed ginger, add milk near the end of the cooking processThis costs about $2.50 in a store.",5.0
189,My all-time favorite tea,"It's wintertime and there's nothing better than a hot cup of tea on a cold winter's day.  Tazo's ""Wild Sweet Orange"" has been a favorite tea of mine for almost 10 years now. I first got a sip of Tazo when we lived in Portland, OR and I learned from the natives that a hot cup of tea from a local vendor was better than a pair of gloves to keep you warm. I still love ""Wild Sweet Orange"" especially with just a hint of cinnamon to pick up the flavor.",5.0
9050,good,"This cocoa is good, but I if you make the cocoa according to the label directions, it comes out a little bitter.  instead of the 2t cocoa and 1t sugar, we do just the opposite: 1 t cocoa to 2 t sugar and it comes out delicious!",4.0
7983,Who doesn't love Jell-o??,"The peach flavor is great! All time wonder snack for those who need something &#34;sweet&#34; and can't have the sugar! Fill up a six cup bowl, add a little non-fat cool whip to taste, put on a chick flick . . . perfect night and no guilt in the morning! LOL :)",5.0
9324,weird flavor,"These just taste weird.  I don't know how to describe it.  I knew they wouldn't be like ""regular"" rice krispy bars, but these feel weird with a clear sticky type of glaze & have a very odd rice & peanut butter taste. They also have an aftertaste.  My toddler ate half of one, but hasn't asked for one since.",1.0
9100,koala crispy bars,my kids like all of the flavors but chocolate.  They say they just don't taste very good.,2.0
